movieId,score,reason
4,0.95,"Get Shorty’s Chili fakes movie-biz credentials, balancing tension and dark humor"
47,0.92,"Ed Wood bluffs his way into filmmaking, struggling hilariously to keep up the ruse"
38,0.9,The Net’s Angela must maintain a stolen identity under constant digital threat
81,0.88,The Hudsucker Proxy’s Norville is planted as CEO and must bluff through boardroom peril
129,0.85,Bound’s Corky fakes a new life to con the wrong people in a high-stakes scheme
72,0.83,The Mask’s Stanley hides behind supernatural powers to fool New York society
393,0.8,"Mrs. Doubtfire’s Daniel poses as a nanny, sliding between roles to hold his family together"
55,0.78,The Professional’s literary fraud traps its editor-in-chief in a dangerous masquerade
11,0.75,Seven’s Verbal weaves false confessions to survive an escalating police thriller
57,0.72,"Quiz Show portrays deception in high-pressure media, with public stakes and personal risk"
