movieId,score,reason
42,0.95,Dante’s anxiety and self-sabotage fuel cringe-worthy convenience store calamities
1007,0.9,"Pompous community theatre director’s pride leads to deep, delightful social embarrassment"
3,0.85,"Ted’s hapless hotel misadventures deliver sharp, awkward humor"
85,0.8,A thief’s hostage-negotiation turns painfully cringey as family fights erupt
13,0.75,Woody Allen’s screenwriter makes terrible choices in pursuit of romantic fantasy
1038,0.7,A city boy’s dating missteps in Manhattan pave a path of escalating embarrassment
16,0.65,A marriage crisis comedy layered with awkward secrets and ill-timed revelations
1071,0.6,An ambitious DJ’s love life spirals into socially awkward radio misadventures
367,0.55,Cher’s well-meaning meddling leads to constant social misfires and comic discomfort
150,0.5,Two wannabe Hollywood swingers face anxiety-charged nights of self-inflicted awkwardness
