movieId,score,reason
89,0.99,1982 ambiguous dread in rain-soaked sci-fi cityscape
200,0.98,1980 haunted hotel drama with psychological uncertainty
437,0.96,"1992 psychological cabin horror, is it real or madness?"
201,0.94,1987 cabin terror blending hallucination and myth
547,0.92,1995 Czech serial killer study edged with surreal dread
383,0.9,1994 Flintstones spin-off in bizarre suburban nightmare
666,0.88,1974 surreal vampire homage with dreamlike menace
675,0.85,1922 silent film vampire myth lurking in shadows
433,0.82,1989 suburban drug satire with creeping horror undertone
679,0.8,1981 comedic werewolf ambiguity blurs reality
