movieId,score,reason
96,1.0,Thrilling chase sci-fi combining action set pieces with emotional stakes
144,0.95,Pulse-pounding skyscraper siege delivering relentless tension and inventive action
27,0.9,High-speed Miami crime duo delivering non-stop thrills and explosive fun
226,0.85,Second chapter of McClane’s saga with high-octane action and bold stunts
385,0.8,"Energetic spy blockbuster mixing humor, gadgets, and breakneck pacing"
568,0.75,"High-velocity action on wheels offering intense, nonstop suspense"
405,0.7,High-tech espionage adventure driven by clever stunts and rapid pacing
117,0.65,Open-sea action thriller with daring escapes and constant thrills
121,0.6,Blockbuster alien invasion spectacle packed with large-scale action
298,0.55,Adrenaline-fueled face-off thriller with over-the-top stunts and sharp pacing
