movieId,score,reason
38,0.93,The Net – modern paranoia about identity theft and online surveillance
39,0.91,Strange Days – voyeuristic tech makes memories weapons in tense modern thriller
145,0.88,"The Lawnmower Man – VR gone wrong, blurring reality and technology"
195,0.85,The Terminator – AI assailant in today’s urban landscape feels eerily close
269,0.82,"Gattaca – genetic surveillance and biotech obsession, claustrophobic atmosphere"
7,0.8,Twelve Monkeys – modern disease control meets paranoid future-tech echoes
82,0.78,"Jurassic Park – data science run amok, tension from unexpected tech failure"
1240,0.76,Ghost in the Shell – AI identity crisis in a hyper-surveilled cityscape
267,0.74,Unknown – digital identity theft thriller set across modern Berlin
260,0.72,Event Horizon – deep-space tech horror with psychological dread
