movieId,score,reason
99,0.98,Original fairy-tale magic in a hand-drawn animated classic
95,0.96,Clever genie fantasy full of magical adventure and clear good vs. evil
91,0.94,Enchanting stop-motion fantasy where wonder triumphs over darkness
421,0.92,"Modern romantic quest bridging magic, humor, and heartfelt heroism"
174,0.9,Epic archaeological adventure battling evil for the greater good
122,0.88,Heartfelt satire meets superhero magic in a whimsical adventure
432,0.86,Surreal animated odyssey mixing classical music with boundless magic
504,0.84,Howard Hughes’ epic crime drama as grand and sweeping as fantasy
41,0.82,Comedy fantasy that imagines toys’ own epic quest for good
121,0.8,"Timeless lion-king saga of destiny, magic, and the triumph of good"
