movieId,score,reason
93,1.0,Welcome to the Dollhouse’s kids survive suburban indifference with gritty resolve
84,0.95,The Puppet Masters’ cat-and-mouse traps heighten claustrophobic survival tension
82,0.9,Jurassic Park pits desperate survivors against primal threats on Isla Nublar
97,0.88,Dances with Wolves shows frontier isolation’s survival toll in harsh plains
202,0.85,Groundhog Day’s endless loop forces the hero to endure and adapt through drudgery
41,0.82,Billy Madison’s schoolhouse gauntlet becomes a comedic survival trial over absurd stakes
44,0.8,Dolores Claiborne explores one woman’s emotional survival amid domestic peril
178,0.78,12 Angry Men’s jury room becomes a pressure cooker testing one man’s resolve
271,0.75,Starship Troopers’ troopers battle deadly aliens in a desperate fight for survival
44,0.74,Dolores Claiborne examines resilience as one woman confronts traumatic accusations
