movieId,score,reason
14,0.95,"Pablo Neruda starts fresh in a tiny Italian isle, learning life’s small joys in a peaceful village."
116,0.92,"After family loss, Flora moves to a quirky country estate to build a new life with gentle humor."
137,0.9,"Two brothers pour heart into one big Italian meal, with human-scale conflicts and cozy warmth."
45,0.88,"A widowed chef shares loving family dinners, finding comfort in simple, heartfelt cooking rituals."
304,0.85,"A girl caring for orphaned goose eggs on her uncle’s farm, finding solace and belonging in nature."
126,0.83,"A parolee opens a run-down grill in a small Maine town, brewing community bonds and gentle new beginnings."
19,0.8,"A matriarch returns to her post–WWII hometown, nurturing community ties with kindness and everyday warmth."
66,0.78,"A solitary fare collector in Chicago finds unexpected family bonds in a tender, low-stakes romance."
15,0.75,A music teacher’s decades-long journey shows small triumphs and quiet transformation in a real-time classroom.
88,0.72,"A man uproots to Seattle with his son, sharing gentle holiday moments and small personal discoveries."
