movieId,score,reason
5,0.95,"Taut chase of the mind that keeps you guessing, no blood needed."
11,0.92,"Grim cat-and-mouse dread anchored in brilliant, chilling suspense."
98,0.89,Masterclass in tension as the mind becomes the most dangerous weapon.
200,0.86,Isolation’s slow burn builds dread without a drop of visible blood.
185,0.83,Harvey’s gaze alone makes every shadow feel like a lurking threat.
591,0.8,Courtroom tension woven through a twisting game of psychological cat and mouse.
106,0.77,Subtle chills in a story where every glance hides a darker motive.
234,0.74,A menacing presence unseen makes every moment on the water fraught with dread.
219,0.71,"Even dreams turn dangerous in Wes’s nightmarish, lulling terror."
148,0.68,Savage suspense as unseen predators stalk every unsuspecting step.
