movieId,score,reason
267,0.75,Bio-thriller with memory loss amid biotech conspiracy.
7,0.7,Dystopian time-travel tale where humanity teeters on brink.
269,0.68,Bleak futuristic thriller on genetic destiny.
260,0.65,Deep-space horror with crew trapped by its own ship.
691,0.63,Noir sci-fi with memory loss and alien urban decay.
89,0.6,Grim future where synthetic humans blur morality.
175,0.58,Absurd dystopia satirizing bureaucracy’s deadly grip.
271,0.55,Militaristic future where humans fight bug-like aliens.
176,0.53,Marine rescue mission becomes desperate alien battle.
135,0.5,Epic space odyssey grappling with cosmic meaning.
