movieId,score,reason
276,0.95,An alcoholic screenwriter in Vegas must choose between his moral duty and saving an innocent man.
327,0.9,A tatooer offered to rescue his daughter from killers must decide if he’ll risk his life for justice.
206,0.85,"A biker (Sean Connery) fights corruption in his adopted hometown, forced to kill a friend or watch it burn."
480,0.8,"A man hires a detective to expose a conspiracy, torn between doing what’s right and preserving his career."
827,0.75,"Firefighter must steal from a crime lord to save his son’s life, torn between law and fatherhood."
944,0.7,A devoted father infiltrates a skinhead gang to protect his child and redefine his own code of justice.
184,0.65,"A man returns to society after killing on order, faced with a choice between survival and redemption."
1095,0.6,A doppelgänger revenge plot forces a federal agent to choose between his mission and his own humanity.
209,0.55,"A washed-up rocker hires an amateur PI to unearth a scandal, teetering between profit and protecting loved ones."
907,0.5,An online vigilante’s obsession with an unsolved murder compels him to frame an innocent man or save him.
