movieId,score,reason
178,0.98,Tense jury deliberations unfold in real time in a single room
761,0.96,High-stakes real-time rescue mission driven by a poisoned girl’s countdown
661,0.94,"Real-time showdown in a deserted town at high noon, a complete story under 90 minutes"
178,0.92,Locked-room drama reveals characters’ depths in under 90 minutes
761,0.9,Ticking-clock thriller kept within a single landmark building
178,0.88,"Intense courtroom thriller, contained and under 100 minutes"
178,0.86,"All action in one setting, complete in less than 100 minutes"
178,0.84,"Claustrophobic, complete narrative in a single chamber"
761,0.82,One-location thriller paced to fit under an hour and forty minutes
178,0.8,"Minimal plot, confined setting, tight pacing under 100 minutes"
