movieId,score,reason
12,0.98,A high-stakes heist unravelled by a twist-ending that rewrites every alibi
273,0.96,Masterminds clash in meticulous criminal vs cop chess match
568,0.94,One-tick bomb-on-a-bus race-against-time where brains save the day
174,0.92,Archaeologist and outlaw outwit Nazis in globe-trotting action caper
31,0.9,"Submarine thriller turns on tactical brilliance, not brute force"
28,0.88,Space mission gone wrong becomes clever gamble against catastrophe
299,0.85,Tech-wizard outsmarts villains using his brain more than his brawn
98,0.83,Courtroom strategy fuels a last-minute twist in this legal cat-and-mouse
151,0.8,Con-man comedy heist where cons are pulled off with razor-sharp cunning
32,0.78,Documentary style adds strategic depth to this unconventional revenge tale
