movieId,score,reason
178,1.0,Tense jury room drama where moral stakes and ticking clocks ratchet up pressure
603,0.9,Window-gazing suspense as an unseen threat taunts you
505,0.85,Hitchcock’s cat-and-mouse thriller builds electric suspense
200,0.8,Isolation and eccentric hotel atmosphere ratchet up dread
657,0.75,"Political paranoia unfolds in measured, mind-bending turns"
333,0.7,Fincher’s cunning puzzle unspools tension in every scene
89,0.65,Noir future world’s menace slowly unfurls around a lone cop
513,0.6,"Venetian shadows, moral ambiguity, and postwar unease"
479,0.55,Obsession and vertigo-inducing uncertainty creep throughout
607,0.5,Gothic manor and whispered secrets evoke relentless unease
