movieId,score,reason
160,0.95,"Desperate real-estate salesmen face a cutthroat sales contest, exposing moral compromises and toxic hustle culture."
77,0.93,"Mitch McDeere joins a high-stakes law firm and discovers moral rot beneath its lucrative veneer, corporate system villain."
58,0.9,"1950s TV quiz show rigging unravels as contestants betray ethics for fame, exposing rot in the entertainment machine."
81,0.88,"Mailroom recruit becomes pawn in a corporate boardroom game, skewering ambition-driven corporations and power grabs."
43,0.86,"Executive navigating a ruthless merger faces brutal power plays, showing how corporate culture demands moral sacrifice."
715,0.84,"Star TV journalist commits murder for the perfect story, a dark satire on media ambition and moral downfall."
237,0.82,"Sports agent’s relentless hustle for top clients leads to shocking concessions, revealing the darker side of ambition."
342,0.8,Aspiring Hollywood producer learns that backstabbing and self-interest fuel the showbiz hustle behind every greenlight.
693,0.78,"Casino empire built on graft and human ruin, a vivid portrait of greed and moral decay in capitalist hustles."
134,0.76,Newspaper tycoon’s rise and fall spotlights the corrupting influence of ambition and media power on personal integrity.
