movieId,score,reason
21,1.0,Muppet Treasure Island reimagines Stevenson’s swashbuckler
174,0.95,Raiders of the Lost Ark delivers globe-trotting thrills
82,0.93,Jurassic Park’s island adventure captivates all ages
121,0.91,Independence Day features global defence escapades
62,0.89,Stargate unlocks an interplanetary quest
232,0.87,Under Siege places action on a battleship adventure
118,0.85,Twister chases storms in a high-adrenaline journey
174,0.83,Dances with Wolves traverses untamed frontier lands
173,0.81,The Princess Bride blends fairy-tale adventure
82,0.79,The Lost World dives back into dinosaur discovery
