movieId,score,reason
1,0.95,Beloved Pixar classic with lovable characters perfect for kids.
8,0.93,Charming talking pig adventure that delights all ages.
21,0.9,Muppet twist on Treasure Island full of fun and whimsy.
71,0.88,Disney musical with memorable songs and lovable animal characters.
102,0.86,Classic Disney tale of aristocratic cats on a Parisian adventure.
140,0.84,Heartwarming pet odyssey perfect for animal lovers.
623,0.82,Family comedy with angels and baseball fans of all ages.
465,0.8,Disney’s take on a timeless Kipling adventure in the jungle.
418,0.78,Disney princess classic full of magic and heart.
419,0.75,Magical nanny musical delight for the whole family.
