movieId,score,reason
56,0.95,A masterclass in cool dialogue and nonlinear swagger from pulp crime’s finest.
12,0.94,A complex caper with razor-sharp wit and a finale that slashes expectations.
4,0.92,"A slick crime comedy with hip style and sharp, playful banter."
42,0.9,Low-fi charm and razor-sharp dialogue fuel this cult classic’s funky energy.
156,0.89,"A stylish, taut thriller bursting with edgy talk and kinetic cool."
27,0.87,"Miami heat, wisecracking cops, and non-stop action serve up pure cool."
150,0.85,"A breezy, impeccably styled comedy with smart banter and retro vibes."
92,0.84,Quirky crime romance with edgy humor and a killer sense of style.
39,0.82,"A gritty, neon-soaked thriller pulsating with electrifying cool."
11,0.8,"A dark, moody procedural that crackles with intelligent grit."
