movieId,score,reason
135,1.0,A silent odyssey reveals the vast indifference of space to human endeavor.
163,0.95,A mysterious zone defies reality and invites profound existential dread.
634,0.9,Macro photography reveals the quiet poetry of insects moving through grass.
512,0.85,"Angels observe everyday moments in serene, wordless reverie across a city."
170,0.8,A child's love for cinema evokes gentle nostalgia in a small Sicilian town.
304,0.75,"A girl’s bond with orphaned geese unfolds in tranquil, unhurried vistas."
922,0.7,A poetic outlaw’s journey through stark landscapes pulses with quiet wonder.
175,0.65,A surreal bureaucratic world drips with static dread in endless corridors.
86,0.6,A butler’s unwavering loyalty unfolds against a stately English manor.
164,0.55,Deep-sea explorers confront uncanny life forms in silent abyssal depths.
