movieId,score,reason
780,1.0,Perfectly absurd buddy comedy with nonstop silly gags and infectious high-energy schtick.
67,0.95,"Eccentric detective hijinks turn animal rescues into riotous, laugh-a-minute nonsense."
249,0.9,Over-the-top spy spoof that gleefully embraces outrageous plots and slapstick flair.
154,0.85,Hilarious biblical satire that mixes clever wordplay with delightfully absurd scenarios.
42,0.8,"Slice-of-life comedy brimming with cranky wit and offbeat, laugh-out-loud dialogue."
153,0.75,"Sharp heist caper filled with witty banter, cross-cultural misunderstandings, and comic twists."
41,0.7,Spoof-tastic absurdity with a dimwitted hero conquering every ridiculous obstacle in sight.
80,0.65,War movie send-up so over-the-top it becomes absurdly hilarious from start to finish.
410,0.6,Irreverent bowling comedy full of eccentric characters and maximal-silliness supreme.
240,0.55,Animated duo’s road trip hijinks deliver nonstop juvenile humor and pure comedic chaos.
