movieId,score,reason
955,0.95,"A poetic, melancholic journey across Vienna that feels like a long indie dream."
1203,0.94,"A gorgeously sung-through romance that drips with poignant, musical longing."
246,0.93,A bittersweet indie comedy that hums with emotional honesty and playful wit.
150,0.92,"Coolly stylish, this road-trip comedy blends humor and heart in perfect measure."
1262,0.9,"A wry, slice-of-life tale that captures the small moments like a moody song."
171,0.88,A darkly comic fable of city life with a quirky rhythm all its own.
170,0.87,A nostalgic ode to film that resonates like a bittersweet melody.
964,0.85,"A tender, reflective story of love and loss set to a gentle emotional refrain."
464,0.84,"A haunting, intimate adaptation that plays like a slow-burning indie tune."
45,0.83,A deliciously warm family drama that feels as lyrical as a comfort song.
