movieId,score,reason
496,1.0,Heart-warming Christmas classic about finding purpose and community
215,0.95,"Magical baseball fable that celebrates hope, faith and the power of dreams"
69,0.9,Uplifting life saga punctuated by infectious warmth and unforgettable optimism
8,0.85,Charming family adventure that radiates gentle humor and heartfelt resilience
15,0.8,Moving teacher drama that uplifts with its celebration of music and small victories
526,0.75,Epic redemption story with grand scale and triumphant human spirit
511,0.7,Sweeping desert odyssey of courage and solidarity amid daunting odds
393,0.65,Warmhearted family comedy that reminds you love conquers all
189,0.6,"Delightful stop-motion tale brimming with whimsy, offbeat humor and childlike joy"
78,0.55,Touching family story of friendship and forgiveness on the open sea
