movieId,score,reason
12,0.95,Usual Suspects: disparate thieves forced into ambulance lineup must unite under absurd pressure
239,0.92,Sneakers: mismatched team locked in vault must learn to trust each other through playful banter
156,0.9,Reservoir Dogs: uneasy rogues trapped in warehouse spar with dark humor under tense siege
173,0.88,Princess Bride: motley group held in castle must band together with witty repartee and breach walls
168,0.85,Monty Python’s Holy Grail: knights stranded at castle unite through absurd comedy to outwit foes
395,0.83,Robin Hood: Men in Tights: misfit outlaws squabble then synchronize in comic relief to evade capture
490,0.8,To Catch a Thief: mismatched lovers corner thieves on a yacht and find laughs in unlikely partnership
21,0.78,Muppet Treasure Island: ragtag puppets unite mid‐voyage in slapstick suspense and surprising warmth
400,0.75,Little Rascals: junior troublemakers trapped in clubhouse spar savagely then band together mischievously
202,0.72,"Groundhog Day: trapped in time loop, strangers learn teamwork with both tense and hilarious results"
