movieId,score,reason
89,0.98,1982 noir sci-fi with groundbreaking practical effects and dystopian wonder.
176,0.97,1986 sci-fi adventure blending tense action and practical creature suits.
164,0.96,1989 underwater sci-fi showcasing James Cameron’s famed practical effects.
423,0.95,1982 heartwarming sci-fi about discovery with classic model work.
195,0.93,1984 time-travel sci-fi with practical stunts and model work.
204,0.92,1985 time-travel adventure with practical effects and wonder.
230,0.9,1986 Star Trek chapter emphasizing exploration over combat.
172,0.89,1980 Star Wars episode with practical effects-driven space wonder.
181,0.88,1983 space saga finale rich in models and exploration themes.
50,0.85,1977 galaxy-far-far-away adventure with pioneering practical effects.
