movieId,score,reason
88,0.95,Two lonely souls connect across holiday airwaves for years before finally meeting.
10,0.92,"A girl seeks a mystery pen pal, their letters almost crossing until fate intervenes."
620,0.89,A fate-twisted quiz show makes two strangers question timing and destiny.
95,0.86,A pauper courts a princess through chance meetings until timing at last aligns.
236,0.83,A drunk mother’s baby almost meets his birth father through near-miss adoption plots.
573,0.8,Parasites invade but two survivors’ paths brush close through shifting identities.
289,0.77,A rising star and a spy dodge near encounters until one fateful premiere night.
691,0.74,A man hunts for the truth about his past as others just miss crossing his path.
39,0.71,"Memory tapes swap lives, and two people nearly cross paths until technology wanes."
273,0.68,A detective and thief nearly collide chasing each other across a city’s catwalks.
