movieId,score,reason
42,0.99,Dialogue-driven indie comedy set almost entirely in a convenience store
1073,0.98,"Tense, witty apartment thriller built on sharp character exchanges"
959,0.97,Lo-fi West Coast road trip packed with rambling conversations
537,0.96,"Intimate, philosophical dramedy between two outsiders in a few locales"
1076,0.95,"Quiet, reflective tale of a small town seen through poetic dialogue"
1262,0.94,Slice-of-life conversation comedy about two friends finding themselves
461,0.93,Atmospheric soap-opera drama where characters talk through their struggles
124,0.92,Character-centered drama about reuniting with a long-lost friend
955,0.91,Romantic dialogue thriller unfolding over one unforgettable night
1171,0.9,Brooding ensemble drama with rich talk-driven scenes
