movieId,score,reason
468,1.0,Underdog football player battles through doubt to score his dream victory
22,0.9,"Unyielding rebel rallies his people to a hard-won, stirring triumph"
28,0.85,Ground control and stranded astronauts race against disaster with heroic grit
215,0.8,A mysterious voice drives a farmer to build a magical baseball field and inspire a community
15,0.75,Music teacher’s passion and perseverance transform a school and his own life
41,0.7,Spoiled heir rediscovers drive through ridiculous challenges to his family’s estate
284,0.65,"Former golf prodigy defies the odds with one glorious, audacious shot"
763,0.6,Hockey rookie’s unorthodox style and sheer determination electrify the rink
96,0.55,Shape-shifting hero endures brutal trials to protect a young boy’s fate
237,0.5,Sports agent’s risky comeback captures the roar of victory and the thrill of the pitch
