movieId,score,reason
318,1.0,Haunting Holocaust drama that breaks your heart
9,0.93,Poignant death-row drama of grace and redemption
529,0.86,Inspirational chess portrait stirring deep emotion
735,0.79,Legal crusade for justice in the face of prejudice
65,0.72,Tender tale of family care and personal growth
15,0.65,Life-long teaching journey ripe with emotion
170,0.58,Stirring Italian childhood reverie of films and memory
286,0.51,Epic wartime romance steeped in loss and sacrifice
287,0.44,Family drama of illness and unconditional love
51,0.37,Saga of love and tragedy on the frigid frontiers
