movieId,score,reason
135,1.0,2001: A Space Odyssey evokes profound awe at endless cosmic vistas
170,0.95,"Cinema Paradiso offers a tender, nostalgic meditation on film and memory"
512,0.9,Wings of Desire marvels at everyday moments with poetic wonder
60,0.85,Three Colors: Blue dwells in quiet beauty and emotional depth
59,0.8,Three Colors: Red finds lyrical resonance in small human acts
432,0.75,"Fantasia turns music into a sublime, dreamlike spectacle"
132,0.7,The Wizard of Oz captures childlike wonder in a vibrant fantasy world
423,0.65,E.T. the Extra-Terrestrial brings heartfelt wonder to the ordinary
511,0.6,Lawrence of Arabia expands the desert into an epic canvas of awe
97,0.55,Dances with Wolves reveals the plains as a place of serene beauty
