movieId,score,reason
156,0.95,"Gem heist goes disastrously wrong, forcing desperate improvisation among betraying crooks"
239,0.93,"Tech-savvy team’s caper unravels, demanding real-time clever fixes and a surprising denouement"
12,0.9,A small cons rogue’s robbery plan collapses into a cunningly improvised escape
79,0.88,"Doctor’s aqueduct mission derailed, sparking on-the-fly ingenuity to save a crippled spacecraft"
4,0.85,"Loan shark pursues debtor into Hollywood, first plan misfires, then clever pivot secures payoff"
174,0.83,"Archaeologist’s tomb raid erupts into chaos, driving ad-hoc tactics to reclaim the Ark"
28,0.8,Apollo 13 rescue mission fails protocol and thrives on inventive solutions smarter than the original flight plan
233,0.78,Submarine siege escapes explosion-style heroics for resourceful on-the-spot countermeasures
31,0.75,Nuclear crisis plan collapses into Captain’s razor-edge improvisation smarter than any order
298,0.72,"Swapped identities foil a house siege, requiring rapid, inventive strategic reversals"
