movieId,score,reason
203,0.95,Unrelenting portrayal of grief and moral collapse.
332,0.93,Bleak documentary-style character study with no redemption.
411,0.91,Dark biopic layered in familial decay and despair.
384,0.89,Black comedy that slowly pulls all the light out of its world.
630,0.87,Bittersweet wartime drama steeped in sorrow and regret.
618,0.85,Monochrome chamber piece suffused with loss.
367,0.83,Satirical bitterness masking profound disillusionment.
703,0.82,Quiet domestic tragedy that simmers into bleakness.
1083,0.8,Undercover thriller that drains hope until no light remains.
946,0.78,1980s cult movie that subverts joy into emptiness.
