movieId,score,reason
133,0.98,Iconic Civil War romance across class divides in Gone with the Wind
276,0.95,Gentle longing and societal pressures in Leaving Las Vegas
275,0.92,Sisters’ love and class barriers in Sense and Sensibility
86,0.9,Devoted service strained by class in The Remains of the Day
382,0.88,"Drama of forbidden love in Adventure’s Priscilla, Queen of the Desert"
121,0.85,Shepherd’s noble heart in Bambi’s period romance
1059,0.82,"Sisters’ clash and longing in Butcher Boy, The"
480,0.8,High-society constrain and yearning in North by Northwest
381,0.78,Convict family bonds and societal shame in Muriel’s Wedding
485,0.75,Elegant forbidden love in My Fair Lady
