movieId,score,reason
27,0.97,High-octane buddy-cop romp with Will Smith and Martin Lawrence.
72,0.96,Comic-book mashup starring Jim Carrey in wildly cartoonish fashion.
257,0.95,Sharp sci-fi comedy pairing Will Smith with a wisecracking alien.
385,0.94,Schwarzenegger in a globe-trotting secret-agent adventure.
391,0.93,Meta action-comedy that playfully deconstructs the genre.
407,0.92,Van Damme teams with Dennis Rodman for over-the-top action laughs.
881,0.91,Chris Tucker’s rapid-fire humor drives this action-packed caper.
1088,0.9,High-speed Hong Kong shoot-’em-up with a sci-fi twist.
117,0.89,Cage and Connery mix thrills and wry humor on Alcatraz.
4,0.88,John Travolta in a crime comedy with sharp wit and slick style.
