movieId,score,reason
286,0.95,WWII nurse’s quiet reflections on wartime trauma and love’s lasting scars.
51,0.9,"Family saga explores haunting aftermath of WWI with somber, introspective tone."
23,0.88,Vietnam vet’s lonely life in New York evokes haunting post-war isolation.
180,0.85,"Psychological descent of a soldier-turned-civilian, intense and haunting."
189,0.82,Idyllic dream sequences mask deepening trauma of a returning veteran.
257,0.8,"Civil rights drama highlights Home Guard’s toll on families, somber and reflective."
127,0.78,Portrait of general’s home life delves into private grief and wartime weight.
262,0.75,Courtroom drama mirrors battlefields of the mind for soldiers back home.
169,0.72,Prison escape unfolds as a metaphor for psychological captivity after war.
83,0.7,Small-town narrative reflects lingering wartime shadows in everyday life.
