movieId,score,reason
77,0.95,Lawyer defends guilty client and watches his own world crumble
291,0.92,Ethical torment when evidence demands justice over victory
160,0.9,Cutthroat real-estate poker game tests moral limits
43,0.88,Executive’s betrayal raises stakes beyond courtroom wins
797,0.85,Time-clamped defense forces lawyer into moral quicksand
309,0.82,Idealistic lawyer pitted against corporate machine’s dark side
527,0.8,War-bashing general questions his own ideals in battle of wits
178,0.78,Jury foreman sways verdict—and his own conscience
291,0.92,Ethical torment when evidence demands justice over victory
160,0.9,Cutthroat real-estate poker game tests moral limits
