movieId,score,reason
248,0.95,Sharp-witted assassin comedy from the late ’90s.
249,0.93,Iconic spy spoof full of 1960s and ’90s campy charm.
259,0.9,Family comedy adventuring Power Rangers on the big screen.
260,0.88,Sci-fi horror comedy with tongue-in-cheek thrills.
243,0.85,Fish-out-of-water comedy with ’90s family vibes.
352,0.82,Pop-culture romp starring the Spice Girls at their peak.
240,0.8,Animation comedy where two slackers go on a wild adventure.
261,0.78,Kid-friendly talking dog sports comedy from 1997.
262,0.75,Dark romantic comedy exploring deceit and ambition.
267,0.72,"Modern Berlin thriller, late-90s edge, though not comedic."
