movieId,score,reason
955,1.0,"Two strangers share raw, unscripted moments under city lights"
216,0.95,Witty banter and missed connections fuel messy sparks
66,0.9,"Mistaken identity leads to awkward, heartfelt misunderstandings"
88,0.85,Grieving widower and lovestruck admirer navigate tender chaos
237,0.8,A sports agent and client navigate love amid professional turmoil
872,0.75,Poetry and passion clash in an imperfect urban romance
1681,0.7,Small choices ripple into unexpected turns of the heart
421,0.65,Age-old family feud magnifies young lovers’ fragile bond
740,0.6,Reserved but yearning hearts clash and reach for each other
275,0.55,Sisters learn that love can bruise before it beautifully blooms
