movieId,score,reason
28,0.95,Stranded astronauts battle for survival when their spacecraft suffers a catastrophic failure
141,0.91,Scientists trapped in an underwater vessel face unknown threats deep in the ocean
164,0.89,Submerged submarine crew fights to stay alive after colliding with a mysterious object
1494,0.87,Real-life sailing disaster tests a ship’s crew against a violent sudden storm
118,0.85,"Storm chasers confront tornadoes head-on in a tense, destructive natural fury"
555,0.82,Post-apocalyptic mariner navigates a flooded world searching for dry land and hope
304,0.8,Girl fosters orphaned geese and must guide them across vast wilderness alone
353,0.78,Mercenaries aboard a luxury liner fight for survival against unknown sea monsters
20,0.75,Explorer returns from a perilous voyage to catalog bizarre plant and animal life
1410,0.72,Surfer orphan fights to stay alive on the desert streets of Marseille after tragedy
