movieId,score,reason
64,0.95,Shawshank Redemption – unjustly imprisoned man rebuilds hope through perseverance
9,0.93,Dead Man Walking – condemned inmate grapples honestly with guilt and faith
76,0.91,Carlito's Way – ex-criminal battles past demons on path to redemption
276,0.89,Leaving Las Vegas – self-destructive man must rediscover meaning in love
272,0.87,Good Will Hunting – math genius confronts trauma to earn emotional healing
357,0.85,One Flew Over the Cuckoo's Nest – defiant man finds humanity in bleak confinement
23,0.83,Taxi Driver – damaged vet seeks redemption in a corrupt cityscape
531,0.81,"Shine – pianist’s obsession leads to breakdown, then personal rebirth"
287,0.78,Marvin's Room – fractured family learns self-sacrifice through crisis
317,0.75,In the Name of the Father – man fights injustice to reclaim his life
