movieId,score,reason
22,0.99,"William Wallace’s rise from farmer to freedom fighter delivers an earned, triumphant victory."
69,0.97,Forrest Gump overcomes lifelong obstacles to triumph in life with simple goodness and endless hope.
468,0.95,Underdog Rudy battles against all odds to earn a spot on his beloved football team.
28,0.93,Apollo 13’s crew ingeniously solves near-fatal crises in a brilliant display of perseverance.
64,0.91,Andy’s steadfast hope turns a bleak prison into a testament to human resilience and friendship.
272,0.89,Will Hunting’s genius breakthroughs are hard-won through therapy and the bonds of true friendship.
1035,0.87,Jamaican bobsledders improbably conquer icy tracks with humor and heart in their winter underdog journey.
161,0.85,"Top Gun’s Maverick redeems himself through daring heroism in a soaring, high-stakes finale."
97,0.83,"Lieutenant Dunbar finds kinship and purpose on the frontier, in a heartfelt journey of self-discovery."
205,0.81,Patton’s bold leadership and unwavering determination carve an unforgettable path to triumph.
