movieId,score,reason
45,1.0,Warm Taiwanese family drama with sumptuous cooking scenes and genuine intimacy
955,0.95,"Enchanting two-person conversation on a moving train, all vibe and no pretense"
1262,0.9,Quirky indie friendship tale overflowing with off-beat humor and heartfelt moments
461,0.85,Smoky L.A. slice-of-life drama that feels lived-in and utterly real
462,0.8,"Richly textured Mexican family drama steeped in food, tradition and emotion"
275,0.75,Thoughtful period romance with nuanced performances and elegant simplicity
170,0.7,Nostalgic Italian coming-of-age tale with timeless charm and gentle pacing
171,0.65,Dark French comedy-drama brimming with eccentric characters and stylish atmosphere
116,0.6,Delightful British comedy-drama with genteel wit and bucolic warmth
126,0.55,"Quiet indie gem about small-town life and second chances, told with gentle care"
