movieId,score,reason
12,1.0,A labyrinthine crime thriller that keeps you questioning every twist.
333,0.95,An elaborate mind game that blurs reality and suspicion at every turn.
328,0.93,A paranoid ride into government secrets and the thin line of trust.
657,0.9,Cold War paranoia and betrayal twist a soldier into a pawn in a deadly plot.
11,0.88,A relentless killer's trail forces two detectives into a shocking conspiracy.
7,0.86,A time-travel puzzle revealing a virus plot and fractured timelines.
38,0.84,A lone woman's virtual life hides a digital conspiracy unraveling her reality.
79,0.82,"Wrongly accused, a man uncovers a government cover-up in a relentless chase."
124,0.8,A sheriff uncovers buried secrets and corruption in a small border town.
324,0.78,"Nonlinear storytelling and eerie clues lead to a haunting, disorienting truth."
