movieId,score,reason
12,0.98,Clever non-linear mystery with one of cinema’s greatest twists
302,0.96,Intricate period noir with sharp dialogue and unexpected revelations
7,0.94,Mind-bending sci-fi mystery that keeps you guessing to the end
79,0.92,Relentless thriller with twists that subvert every expectation
11,0.9,"Dark psychological puzzle with a haunting, unpredictable conclusion"
324,0.88,Surreal neo-noir that blurs reality in a deeply suspenseful way
761,0.86,Urgent ticking-clock thriller with clever high-stakes twists
591,0.84,Legal thriller packed with hidden motives and final reveals
87,0.82,Poignant drama with an intricate investigation that surprises
272,0.8,"Heartfelt drama with layered secrets and a moving, unexpected close"
