movieId,score,reason
367,0.9,Clueless: Sharp and sweet teen comedy with raunchy humor and relatable awkwardness.
959,0.85,"Dazed and Confused: Effortless ‘70s high-school romp brimming with awkward, hilarious moments."
93,0.8,"Welcome to the Dollhouse: Darkly comic, cringe-worthy coming-of-age tale that's oddly uplifting."
41,0.75,"Billy Madison: Raunchy, over-the-top schoolyard antics from Adam Sandler that still hit funny."
150,0.7,Swingers: Witty 90s buddy comedy about dating misadventures and awkward club scenes.
1074,0.65,Reality Bites: Gen-X dramedy that balances cringe and charm in early-adult life crises.
34,0.6,"The Doom Generation: Gritty, off-kilter teen road trip comedy with darkly awkward flair."
42,0.55,"Clerks: Low-budget slacker comedy packed with raunchy, relatable dialogue and awkward charm."
733,0.5,"Go Fish: Sharp, earnest queer coming-of-age comedy that’s refreshingly awkward and heartfelt."
36,0.45,Mad Love: Teen romance comedy that nails the uneasy thrill and horror of first love.
