movieId,score,reason
640,0.98,Opulent period sets and lavish costumes ooze decadent luxury
30,0.95,Elegant Parisian visuals and sumptuous cinematography exude sensual luxury
46,0.93,Sensual nightclub setting with lush cinematography and mood-driven rhythms
191,0.91,Lavish 18th-century court scenes richly designed and magnificently detailed
137,0.88,"Warm, vibrant food scenes celebrate life and indulgent artistry"
14,0.86,"Poetic Italian island vistas framed in luminous, romantic sunlight"
51,0.83,Sweeping Western landscapes bathed in golden light feel epic and indulgent
175,0.8,"Surreal, highly stylized dystopian tableaux brimming with lavish visual flair"
86,0.77,Graceful period detail and genteel elegance create a sumptuous atmosphere
512,0.75,Dreamlike Berlin scenes glow with luminous cinematography and poetic detail
