movieId,score,reason
258,0.99,"A scientist decodes an alien message in a haunting, awe-filled search for company in the cosmos"
423,0.97,A gentle alien’s arrival upends childhood wonder and human fears with heartwarming magic
848,0.95,A stranger’s arrival sparks unexpected connections and profound questions about belonging
257,0.93,Earth’s hidden populace of aliens challenges us to embrace the surprising neighbor next door
164,0.91,"Deep-sea explorers encounter otherworldly life in a disorienting, mesmerizing realm"
135,0.89,A monolith’s discovery sparks a surreal odyssey that redefines humanity’s place in the universe
62,0.87,A portal to ancient worlds demands new rules for coexistence amid alien marvels
355,0.85,Divers clash with unknown forces within a mysterious sphere that upends all logic
260,0.83,A rescue crew finds terror and wonder aboard a lost ship beyond the event horizon
82,0.81,A futuristic park’s creatures evolve the first moment of human-alien wonder
