movieId,score,reason
150,1.0,Swingers’ witty banter and late-night misadventures sparkle with buddy chaos.
16,0.92,French Twist’s playful love triangle bubbles with charming French farce.
3,0.88,Four Rooms serves up anarchic New Year’s Eve escapades with gleeful absurdity.
367,0.85,Clueless’s bubbly energy and stylized zaniness capture that pre-party excitement.
21,0.82,"Muppet Treasure Island’s riotous puppet mayhem is pure, gleeful adventure."
352,0.78,Spice World’s onstage madness and girl-power high jinks glitter with fun.
249,0.75,"Austin Powers’s groovy ’60s send-up shines with cheeky, chaotic charm."
72,0.72,The Mask’s over-the-top antics and cartoon flair are infectious.
354,0.69,"The Wedding Singer’s retro rom-com vibe is sweet, playful, and kinetic."
41,0.65,Billy Madison’s school-yard silliness escalates into outright joyful chaos.
