movieId,score,reason
11,0.99,"David Fincher’s relentless, rain-soaked thriller grips you breathlessly from start to shocking finish."
12,0.98,Bryan Singer’s twist-laden crime drama keeps every breath suspended until its unforgettable final reveal.
5,0.97,"Sigourney Weaver anchors this taut, cleverly structured thriller with a chilling game-of-cat-and-mouse edge."
79,0.96,"Harrison Ford’s escape and relentless manhunt deliver pure, non-stop suspense in this gripping action thriller."
273,0.95,"Michael Mann’s skyscraper showdown and intense cat-and-mouse dynamic create edge-of-your-seat, urban suspense."
568,0.94,"Jan de Bont’s high-octane set-up—and Keanu Reeves’s jumpsuit—make for an exhilarating, no-down-time thriller ride."
31,0.93,"Tony Scott’s submarine claustrophobia and Gene Hackman vs. Denzel Washington create a taut, ticking time bomb."
54,0.92,Wolfgang Petersen’s race-against-time epidemic thriller delivers high-stakes tension and nonstop biological terror.
300,0.91,Wolfgang Petersen’s hijack thriller propels Harrison Ford and a stricken president into non-stop action tension.
684,0.9,Clint Eastwood’s simmering cat-and-mouse gamesmanship builds pulse-pounding suspense in this political thriller.
