movieId,score,reason
63,0.95,"Santa Clause, The includes Christmas Eve in its plot for family fun"
94,0.94,Home Alone centers on a Christmas family adventure without spoilers
66,0.93,While You Were Sleeping features a key scene on Christmas Eve for families
88,0.92,Sleepless in Seattle has a memorable Christmas Eve story arc for all ages
144,0.91,Die Hard is set during a Christmas party but keeps the action non-spoiler
226,0.9,Die Hard 2 unfolds during Christmas week in an airport setting
85,0.89,"Ref, The opens on Christmas Eve in a holiday-themed family setting"
91,0.88,Nightmare Before Christmas blends Halloween and Christmas in a family-friendly way
378,0.87,Miracle on 34th Street captures the holiday spirit around Christmas
318,0.86,Schindler's List includes a crucial Christmas scene impacting the characters
