movieId,score,reason
180,0.95,Iconic Vietnam War epic exploring moral ambiguity
203,0.93,1988 Western War drama with themes of duty and redemption
278,0.9,1995 WWII submarine thriller titled after the vessel's mission
265,0.88,Cold War submarine pursuit in 1990s thriller ‘The Hunt for Red October’
110,0.85,1968 Vietnam War-set comedy involving an elephant rescue mission
157,0.83,1986 war film depicting frontline infantry experience
188,0.8,Vietnam-era training drama titled ‘Full Metal Jacket’
180,0.78,1979 epic set during the Vietnam War titled ‘Apocalypse Now’
257,0.75,1981 comedy-horror with WWII military backdrop titled ‘Army of Darkness’
89,0.7,1982 sci-fi thriller set during future Cold War titled ‘Blade Runner’
