movieId,score,reason
135,1.0,A lunar monolith probe ignites first contact’s intellectual and awe-filled dialogue.
258,0.95,An astronomer intercepts alien signals with rigorous science and tense wonder.
223,0.9,A ship’s AI droid and a freed queen challenge humanity’s understanding of extraterrestrials.
412,0.85,A reporter documents pioneering SETI work with reverent seriousness and suspense.
762,0.8,A washed-up radio host deciphers alien code with scientific rigor and wonder.
922,0.75,An eccentric general’s lieutenants grapple with off-world intelligence errors.
612,0.7,A conscripted writer chases a pioneering communication breakthrough in icy isolation.
1126,0.65,An epic desert quest uncovers an artefact signaling profound cosmic insight.
298,0.6,An FBI agent studies alien hybrid science to decode interspecies signals.
296,0.55,A war-torn scientist’s transmission from Hell reveals dark communication mysteries.
