movieId,score,reason
191,1.0,Mozart’s genius and Salieri’s manipulative reverence collide in this baroque tale of envy and mentorship.
87,0.95,Young chess prodigy Josh and his coach navigate ambition and pressure in this moving mentorship drama.
531,0.93,A piano prodigy’s rise under a demanding mentor turns dark as genius and trauma intertwine.
272,0.91,A troubled young genius and his therapist form a charged bond that challenges them both.
196,0.89,An inspiring teacher’s influence grips his brightest student in this stirring classroom drama.
15,0.85,A devoted music teacher mentors his students while wrestling with his own artistic ambitions.
48,0.82,"Two basketball wunderkinds and their coach forge a complex, high-stakes bond on the court."
289,0.78,Beethoven’s tumultuous relationships with those guiding his genius unfold in this period drama.
366,0.75,A passionate teacher tries to unlock her students’ potential in a tough urban classroom.
196,0.7,An inspiring teacher’s influence grips his brightest student in this stirring classroom drama.
