movieId,score,reason
22,1.0,Sweeping epic of freedom and heroism that ends on an elating victory.
28,0.95,True-story space mission thriller culminating in a breathtaking safe return.
64,0.9,Inspiring tale of hope and resilience leading to a triumphant escape.
468,0.85,Uplifting underdog sports story that scores a heartwarming goal.
193,0.8,True-life pilot saga celebrating courage and pioneering spirit.
1035,0.75,Feel-good bobsled comedy where the least likely heroes make history.
205,0.7,Commanding WWII biopic showcasing unstoppable leadership in triumph.
204,0.65,Time-traveling adventure that fuels wonder and leaves you smiling.
215,0.6,"You’ll believe in second chances with its ageless, triumphant spirit."
71,0.55,Heart-swelling animated journey of reclaiming one’s destined place.
