movieId,score,reason
97,0.99,"Dances with Wolves makes the plains itself a living, breathing character"
511,0.97,Lawrence of Arabia transforms vast deserts into an epic stage
135,0.95,2001: A Space Odyssey uses cosmic landscapes as profound narrative force
105,0.93,Koyaanisqatsi lets natural vistas tell its poetic story without words
664,0.92,"Paris, Texas captures the beauty and loneliness of the open road"
647,0.9,Ran employs sweeping landscapes as reflections of its epic tragedy
180,0.88,Apocalypse Now uses the jungle’s oppressive grandeur as a character
286,0.87,The English Patient treats desert vistas as vital narrative ambience
51,0.85,Legends of the Fall evokes Montana’s wild beauty as integral to its drama
170,0.83,Cinema Paradiso crafts its Sicilian village into a nostalgic character
