movieId,score,reason
234,1.0,Ultimate man-vs-nature thriller featuring a terrorizing great white shark
82,0.91,Groundbreaking spectacle of living dinosaurs run amok
176,0.82,Practical-effects powerhouse sequel pitting Ripley against an alien queen
184,0.73,Cult classic blending slapstick and horror against undead hordes
17,0.64,Genre-bending road horror with vampires and raw practical make-up
769,0.55,Heart-pounding African safari turns deadly in creature feature style
1013,0.46,Jaws-style thrills aboard a sinking cruise ship hunted by a giant snake
264,0.37,Claustrophobic killer-insect tale with handcrafted creature effects
353,0.28,Action-horror adventure where a luxury liner is besieged by sea creatures
1157,0.19,Macabre museum mystery unleashes a monster born of misplaced relic
