movieId,score,reason
511,1.0,A sweeping epic of ambition and adventure with stunning desert vistas.
199,0.95,"A grand wartime saga rich in tension, sacrifice, and unforgettable imagery."
526,0.9,"A monumental historical epic of faith, revenge, and breathtaking scale."
135,0.85,A visionary sci-fi odyssey that unfolds with majestic scope and wonder.
177,0.8,"A gritty, iconic Western epic defined by its stark landscapes and tension."
480,0.75,A sophisticated Hitchcock thriller full of suspense and elegant style.
185,0.7,A masterful psychological thriller that set the standard for the genre.
479,0.65,An entrancing psychological drama exploring obsession in dreamlike L.A.
178,0.6,A riveting courtroom drama that plays out in real time with fierce intensity.
646,0.55,An epic Western of mythic proportions with haunting score and grandeur.
