movieId,score,reason
173,0.95,"Swashbuckling quest with pirates, clear good vs evil, witty magic and adventure"
95,0.93,"Street urchin embarks on magical lamp quest, exhilarating and effortless fun"
132,0.91,Farm girl’s whirlwind journey to Oz is pure fantastical escapism and adventure
755,0.89,Exhilarating board-game quest with wild magic unleashed in a real-world adventure
250,0.87,"Lone hero races to assemble elemental power against a cosmic evil, zero drama needed"
62,0.85,Sidereal gate quest pits explorers against alien foes in classic good vs evil fun
91,0.83,"Skeleton king’s Christmas quest in eerie fantasy lands, simple and thrilling"
472,0.81,Knights and dragon band together on a noble quest in a magical fantasy world
184,0.79,"Time-traveler’s pulp-action quest for a mystic book, outrageous and adrenaline-pumping"
21,0.77,Muppet mates hunt pirate treasure with slapstick magic and buoyant adventure
