movieId,score,reason
318,0.95,Authentic WWII-historical drama courtroom story.
502,0.9,Based on true Cold War submarine defection.
101,0.85,Documentary on Vietnam-era underground comix scandal.
323,0.8,True WWI incident turned political thriller.
42,0.75,Insider publishing scandal from real events.
58,0.7,Quiz show scandal retold with legal realism.
77,0.65,Law firm conspiracy based on true-case parallels.
93,0.6,True 90s coming-of-age crisis from real author’s life.
728,0.55,Based on Belgium’s 1911 doctor-in-prisoner case.
593,0.5,Documentary on Stalingrad’s WWII events.
