movieId,score,reason
56,1.0,Quentin Tarantino’s cool-as-ice dialogue and killer soundtrack set the ultimate vibe
902,0.95,"Cult favorite with laid-back style, unforgettable characters and a killer ’70s rock score"
23,0.9,Visceral street-level drama powered by Bernard Herrmann’s piercing jazz score
340,0.85,"’70s-era skin-flick with retro glam, pulsating music and Scorsese’s lush period detail"
156,0.8,Raw indie heist flick fueled by Tarantino’s razor-sharp pop culture riffing
53,0.75,Hyper-stylized true-crime spree with an adrenaline-soaked multimedia soundtrack
91,0.7,Tim Burton’s stop-motion masterpiece with a darkly whimsical holiday groove
179,0.65,Kubrick’s chilling future-crime epic with surreal visuals and a thumping classical score
475,0.6,Raucous British indie with punk energy and a blistering ’90s rock soundtrack
89,0.55,Ridley Scott’s seminal noir-sci-fi hybrid dripping in neon and Vangelis synths
