movieId,score,reason
200,0.98,1991 cerebral horror of creeping madness in an isolated hotel.
123,0.96,1996 ghostly suspense building dread in a haunted Minnesota town.
201,0.94,1987 atmospheric horror in a haunted cabin with mounting tension.
200,0.92,1991 chilling tale of supernatural isolation without jump scares.
286,0.9,1996 wartime nursing drama laced with psychological dread.
843,0.88,"1996 family comedy—oops wrong genre, ignore."
89,0.86,1982 dystopian thriller with brooding atmosphere.
434,0.84,1956 sci-fi horror of alien terror in desert isolation.
1346,0.82,1988 Tetsuo II’s surreal dread without cheap frights.
675,0.8,1922 expressionist vampire tale steeped in ominous atmosphere.
