movieId,score,reason
191,1.0,Salieri and Mozart’s rivalry over musical genius drives them both to obsession and ruin without spilling a note of actual violence
137,0.9,Two immigrant brothers dueling over a single perfect feast make their kitchen the battlefield of their obsessive craft
192,0.85,A young piano prodigy and his domineering mentor clash in a symphony of talent that destroys as much as it inspires
87,0.8,Two chess whiz kids face off in a high-stakes game of intellect that consumes their lives far beyond the board
160,0.75,Cutthroat salesmen use every manipulative trick and fast talk in a duel over the ultimate real-estate prize
246,0.65,Comic book creators Holden and Banky battle for artistic integrity and romance in the panels of their own lives
45,0.6,"A master chef and his daughters compete through Sunday feasts, where high cuisine and family pride lock horns"
58,0.55,Contestants’ stakes rise with every answer in this true tale of quiz-show ambition poisoning the pursuit of truth
44,0.5,"Ambitious city reporters fight for the big story, their deadlines and egos clashing like titans of the newsroom"
15,0.45,"A composer’s relentless drive to complete his magnum opus strains every relationship, making music his bitterest rival"
