movieId,score,reason
5,1.0,Psychological cat-and-mouse thriller building dread through unseen clues.
11,0.98,Relentless tension as unseen horrors unfold in each grim crime scene.
185,0.96,Classic suspense with terror born from the unseen within ordinary settings.
200,0.94,Isolation and unknown forces in a grand hotel create mounting psychological dread.
260,0.92,Claustrophobic spaceship terror and what’s hiding in the dark corridors.
183,0.9,Tense cat-and-alien hunts that rely on what you don’t see to raise panic.
603,0.88,"Urban espionage and voyeurism tension, terror from hearing what you can’t see."
479,0.86,Un nerving psychological fear of heights and unseen threats around every corner.
219,0.84,Nightmarish dread ignited by your own imagination in the shadows of Elm Street.
343,0.82,Clashing personalities and unseen supernatural menace spark rising dread.
