movieId,score,reason
12,1.0,"The Usual Suspects’s genius plan unfolds piece by piece in a brilliant, audience-outsmarting heist caper."
273,0.95,Heat’s meticulously crafted bank robbery and aftermath focus on brains over brute force.
1511,0.9,The Spanish Prisoner spins a subtle confidence scheme built on quiet precision and shocking payoff.
152,0.85,"Sneakers combines tech smarts and sleight of hand in a playful, clever caper that keeps you guessing."
28,0.8,Apollo 13’s stranded astronauts engineer an intricate escape plan under impossible conditions.
56,0.75,Pulp Fiction’s Royale with Cheese heist thread showcases Tarantino’s layered plotting and surprises.
156,0.7,Reservoir Dogs examines the fallout of a diamond heist gone wrong with razor-sharp body-language traps.
307,0.65,Absolute Power unravels a corrupt conspiracy with careful staging and a twist-laden finale.
99,0.6,"Fight Club’s underground fight ring doubles as a heist-like manifesto with devious, structural planning."
904,0.55,"Ma vie en rose inverts a gender heist in family drama, meticulously stealing hearts rather than valuables."
