movieId,score,reason
657,0.97,Sleeper agent unleashes coup in tight political conspiracy
178,0.93,Jury room power plays shape a verdict—whispers and pressure
227,0.9,Interstellar peace plot sabotaged by backroom Klingon conspirators
302,0.88,1950s LAPD tangled in corrupt power struggles and cover-ups
265,0.87,Cold War submarine defection sparks hidden agendas and suspense
291,0.85,White House cover-up tests loyalties in elite inner circle
657,0.97,Sleeper agent unleashes coup in tight political conspiracy
178,0.93,Jury room power plays shape a verdict—whispers and pressure
227,0.9,Interstellar peace plot sabotaged by backroom Klingon conspirators
302,0.88,1950s LAPD tangled in corrupt power struggles and cover-ups
